source,target,status,preserve_query_string,include_subdomains,subpath_matching,wildcard
https://www.findmyisland.com/?island=osm-way-191450489,https://www.findmyisland.com/islands/northern-ireland/barons-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-380646.html,https://www.findmyisland.com/islands/scotland/barra/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-380646,https://www.findmyisland.com/islands/scotland/barra/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1303347106.html,https://www.findmyisland.com/islands/ireland/barrack-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1303347106,https://www.findmyisland.com/islands/ireland/barrack-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4561135.html,https://www.findmyisland.com/islands/ireland/barranagh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4561135,https://www.findmyisland.com/islands/ireland/barranagh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4569283.html,https://www.findmyisland.com/islands/scotland/barrel-of-butter/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4569283,https://www.findmyisland.com/islands/scotland/barrel-of-butter/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-17249602.html,https://www.findmyisland.com/islands/ireland/barrel-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-17249602,https://www.findmyisland.com/islands/ireland/barrel-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24657075.html,https://www.findmyisland.com/islands/ireland/barrels/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24657075,https://www.findmyisland.com/islands/ireland/barrels/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-111036490.html,https://www.findmyisland.com/islands/england/barry-avenue-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-111036490,https://www.findmyisland.com/islands/england/barry-avenue-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-111748608.html,https://www.findmyisland.com/islands/england/barry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-111748608,https://www.findmyisland.com/islands/england/barry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q1770146.html,https://www.findmyisland.com/islands/wales/barry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q1770146,https://www.findmyisland.com/islands/wales/barry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-27471686.html,https://www.findmyisland.com/islands/england/barton-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-27471686,https://www.findmyisland.com/islands/england/barton-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/barton-locks-w138572261.html,https://www.findmyisland.com/islands/england/barton-locks-w138572261/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=barton-locks-w138572261,https://www.findmyisland.com/islands/england/barton-locks-w138572261/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/barton-locks-w230531722.html,https://www.findmyisland.com/islands/england/barton-locks-w230531722/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=barton-locks-w230531722,https://www.findmyisland.com/islands/england/barton-locks-w230531722/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-2607964.html,https://www.findmyisland.com/islands/ireland/bartragh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-2607964,https://www.findmyisland.com/islands/ireland/bartragh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-266684529.html,https://www.findmyisland.com/islands/ireland/bartragh-island-lough-corrib/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-266684529,https://www.findmyisland.com/islands/ireland/bartragh-island-lough-corrib/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-3469292.html,https://www.findmyisland.com/islands/scotland/bass-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-3469292,https://www.findmyisland.com/islands/scotland/bass-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1283255879.html,https://www.findmyisland.com/islands/england/bass-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1283255879,https://www.findmyisland.com/islands/england/bass-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/basteirs-tooth.html,https://www.findmyisland.com/islands/scotland/basteirs-tooth/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=basteirs-tooth,https://www.findmyisland.com/islands/scotland/basteirs-tooth/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656441.html,https://www.findmyisland.com/islands/wales/bastram-shoal/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656441,https://www.findmyisland.com/islands/wales/bastram-shoal/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-91403177.html,https://www.findmyisland.com/islands/england/bathing-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-91403177,https://www.findmyisland.com/islands/england/bathing-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-48096183.html,https://www.findmyisland.com/islands/england/baths-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-48096183,https://www.findmyisland.com/islands/england/baths-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1414678333.html,https://www.findmyisland.com/islands/england/batt-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1414678333,https://www.findmyisland.com/islands/england/batt-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-193645875.html,https://www.findmyisland.com/islands/ireland/baunrosbeg/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-193645875,https://www.findmyisland.com/islands/ireland/baunrosbeg/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-193645876.html,https://www.findmyisland.com/islands/ireland/baunrosmore/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-193645876,https://www.findmyisland.com/islands/ireland/baunrosmore/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-8281314.html,https://www.findmyisland.com/islands/england/bavins-gulls/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-8281314,https://www.findmyisland.com/islands/england/bavins-gulls/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656446.html,https://www.findmyisland.com/islands/england/bawd-head/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656446,https://www.findmyisland.com/islands/england/bawd-head/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-node-12177869998.html,https://www.findmyisland.com/islands/england/bawden-rocks-calf/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-node-12177869998,https://www.findmyisland.com/islands/england/bawden-rocks-calf/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656447.html,https://www.findmyisland.com/islands/england/bawdsey-bank/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656447,https://www.findmyisland.com/islands/england/bawdsey-bank/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1112111235.html,https://www.findmyisland.com/islands/ireland/bawn-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1112111235,https://www.findmyisland.com/islands/ireland/bawn-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-14226893.html,https://www.findmyisland.com/islands/scotland/bayble-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-14226893,https://www.findmyisland.com/islands/scotland/bayble-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-552823379.html,https://www.findmyisland.com/islands/ireland/beacon/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-552823379,https://www.findmyisland.com/islands/ireland/beacon/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1384404508.html,https://www.findmyisland.com/islands/scotland/beacon-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1384404508,https://www.findmyisland.com/islands/scotland/beacon-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/beagh-island-w344100100.html,https://www.findmyisland.com/islands/ireland/beagh-island-w344100100/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=beagh-island-w344100100,https://www.findmyisland.com/islands/ireland/beagh-island-w344100100/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4562822.html,https://www.findmyisland.com/islands/ireland/beahy-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4562822,https://www.findmyisland.com/islands/ireland/beahy-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-249298038.html,https://www.findmyisland.com/islands/ireland/beahy-north/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-249298038,https://www.findmyisland.com/islands/ireland/beahy-north/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1435994541.html,https://www.findmyisland.com/islands/england/beal-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1435994541,https://www.findmyisland.com/islands/england/beal-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-119929398.html,https://www.findmyisland.com/islands/ireland/beam-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-119929398,https://www.findmyisland.com/islands/ireland/beam-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-159968388.html,https://www.findmyisland.com/islands/scotland/beamer-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-159968388,https://www.findmyisland.com/islands/scotland/beamer-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-851549873.html,https://www.findmyisland.com/islands/scotland/bean-an-taighe/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-851549873,https://www.findmyisland.com/islands/scotland/bean-an-taighe/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-512076624.html,https://www.findmyisland.com/islands/england/beanlands-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-512076624,https://www.findmyisland.com/islands/england/beanlands-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-13603299.html,https://www.findmyisland.com/islands/ireland/beara-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-13603299,https://www.findmyisland.com/islands/ireland/beara-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1021766981.html,https://www.findmyisland.com/islands/scotland/bearasay/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1021766981,https://www.findmyisland.com/islands/scotland/bearasay/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1497034286.html,https://www.findmyisland.com/islands/northern-ireland/beardy-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1497034286,https://www.findmyisland.com/islands/northern-ireland/beardy-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24657162.html,https://www.findmyisland.com/islands/scotland/beckfoot/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24657162,https://www.findmyisland.com/islands/scotland/beckfoot/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-708452086.html,https://www.findmyisland.com/islands/england/bee-holme/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-708452086,https://www.findmyisland.com/islands/england/bee-holme/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4561972.html,https://www.findmyisland.com/islands/ireland/beetle-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4561972,https://www.findmyisland.com/islands/ireland/beetle-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4561710.html,https://www.findmyisland.com/islands/ireland/beetle-island-north/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4561710,https://www.findmyisland.com/islands/ireland/beetle-island-north/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4561732.html,https://www.findmyisland.com/islands/ireland/beetle-island-south/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4561732,https://www.findmyisland.com/islands/ireland/beetle-island-south/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-353488728.html,https://www.findmyisland.com/islands/ireland/beeves-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-353488728,https://www.findmyisland.com/islands/ireland/beeves-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q26717456.html,https://www.findmyisland.com/islands/ireland/beggarin-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q26717456,https://www.findmyisland.com/islands/ireland/beggarin-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4564069.html,https://www.findmyisland.com/islands/ireland/beginish-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4564069,https://www.findmyisland.com/islands/ireland/beginish-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-163596698.html,https://www.findmyisland.com/islands/ireland/behernagh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-163596698,https://www.findmyisland.com/islands/ireland/behernagh-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-353547146.html,https://www.findmyisland.com/islands/scotland/beilla-skerry/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-353547146,https://www.findmyisland.com/islands/scotland/beilla-skerry/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-639201034.html,https://www.findmyisland.com/islands/england/bell-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-639201034,https://www.findmyisland.com/islands/england/bell-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-2981832.html,https://www.findmyisland.com/islands/northern-ireland/belle-isle/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-2981832,https://www.findmyisland.com/islands/northern-ireland/belle-isle/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/belle-isle-windermere.html,https://www.findmyisland.com/islands/england/belle-isle-windermere/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=belle-isle-windermere,https://www.findmyisland.com/islands/england/belle-isle-windermere/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656498.html,https://www.findmyisland.com/islands/scotland/bellhues-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656498,https://www.findmyisland.com/islands/scotland/bellhues-rocks/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-82223040.html,https://www.findmyisland.com/islands/scotland/bellymore/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-82223040,https://www.findmyisland.com/islands/scotland/bellymore/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-200813791.html,https://www.findmyisland.com/islands/scotland/belnahua/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-200813791,https://www.findmyisland.com/islands/scotland/belnahua/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-380684.html,https://www.findmyisland.com/islands/scotland/benbecula/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-380684,https://www.findmyisland.com/islands/scotland/benbecula/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q116722866.html,https://www.findmyisland.com/islands/scotland/bendibus-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q116722866,https://www.findmyisland.com/islands/scotland/bendibus-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-166505013.html,https://www.findmyisland.com/islands/england/benns-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-166505013,https://www.findmyisland.com/islands/england/benns-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1414751288.html,https://www.findmyisland.com/islands/england/bennett-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1414751288,https://www.findmyisland.com/islands/england/bennett-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4562502.html,https://www.findmyisland.com/islands/ireland/bent-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4562502,https://www.findmyisland.com/islands/ireland/bent-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-3699362.html,https://www.findmyisland.com/islands/ireland/bere-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-3699362,https://www.findmyisland.com/islands/ireland/bere-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4563629.html,https://www.findmyisland.com/islands/ireland/bergers-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4563629,https://www.findmyisland.com/islands/ireland/bergers-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-88125442.html,https://www.findmyisland.com/islands/ireland/bernards-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-88125442,https://www.findmyisland.com/islands/ireland/bernards-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-205084046.html,https://www.findmyisland.com/islands/scotland/bernera-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-205084046,https://www.findmyisland.com/islands/scotland/bernera-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-2789916.html,https://www.findmyisland.com/islands/scotland/berneray/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-2789916,https://www.findmyisland.com/islands/scotland/berneray/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-201303279.html,https://www.findmyisland.com/islands/scotland/berneray-outer-hebrides/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-201303279,https://www.findmyisland.com/islands/scotland/berneray-outer-hebrides/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-93868002.html,https://www.findmyisland.com/islands/england/berry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-93868002,https://www.findmyisland.com/islands/england/berry-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-230418654.html,https://www.findmyisland.com/islands/scotland/bery-holm/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-230418654,https://www.findmyisland.com/islands/scotland/bery-holm/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-3625566.html,https://www.findmyisland.com/islands/northern-ireland/bess-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-3625566,https://www.findmyisland.com/islands/northern-ireland/bess-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-56697680.html,https://www.findmyisland.com/islands/england/bessack-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-56697680,https://www.findmyisland.com/islands/england/bessack-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656721.html,https://www.findmyisland.com/islands/england/bexhill-reef/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656721,https://www.findmyisland.com/islands/england/bexhill-reef/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4012474.html,https://www.findmyisland.com/islands/scotland/bhalaigh/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4012474,https://www.findmyisland.com/islands/scotland/bhalaigh/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-241013221.html,https://www.findmyisland.com/islands/scotland/bid-na-faing/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-241013221,https://www.findmyisland.com/islands/scotland/bid-na-faing/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24656770.html,https://www.findmyisland.com/islands/england/bideford-bar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24656770,https://www.findmyisland.com/islands/england/bideford-bar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/wd-Q24657172.html,https://www.findmyisland.com/islands/scotland/big-bush/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=wd-Q24657172,https://www.findmyisland.com/islands/scotland/big-bush/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-118955241.html,https://www.findmyisland.com/islands/scotland/big-bushan/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-118955241,https://www.findmyisland.com/islands/scotland/big-bushan/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-61921337.html,https://www.findmyisland.com/islands/scotland/big-harcar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-61921337,https://www.findmyisland.com/islands/scotland/big-harcar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-relation-4294907.html,https://www.findmyisland.com/islands/ireland/big-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-relation-4294907,https://www.findmyisland.com/islands/ireland/big-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-4563025.html,https://www.findmyisland.com/islands/ireland/big-island-osm-way-4563025/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-4563025,https://www.findmyisland.com/islands/ireland/big-island-osm-way-4563025/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/big-island-w29471565.html,https://www.findmyisland.com/islands/scotland/big-island-w29471565/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=big-island-w29471565,https://www.findmyisland.com/islands/scotland/big-island-w29471565/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-28206812.html,https://www.findmyisland.com/islands/scotland/big-isle/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-28206812,https://www.findmyisland.com/islands/scotland/big-isle/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/big-picket-rock.html,https://www.findmyisland.com/islands/england/big-picket-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=big-picket-rock,https://www.findmyisland.com/islands/england/big-picket-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-node-12349630052.html,https://www.findmyisland.com/islands/scotland/big-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-node-12349630052,https://www.findmyisland.com/islands/scotland/big-rock/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-61921339.html,https://www.findmyisland.com/islands/scotland/big-scarcar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-61921339,https://www.findmyisland.com/islands/scotland/big-scarcar/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-1003550758.html,https://www.findmyisland.com/islands/scotland/big-scare/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-1003550758,https://www.findmyisland.com/islands/scotland/big-scare/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-687632556.html,https://www.findmyisland.com/islands/scotland/big-skerry/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-687632556,https://www.findmyisland.com/islands/scotland/big-skerry/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-27484655.html,https://www.findmyisland.com/islands/ireland/big-stag/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-27484655,https://www.findmyisland.com/islands/ireland/big-stag/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-119929330.html,https://www.findmyisland.com/islands/ireland/big-yellow-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-119929330,https://www.findmyisland.com/islands/ireland/big-yellow-island/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-8591087.html,https://www.findmyisland.com/islands/scotland/bigga/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-8591087,https://www.findmyisland.com/islands/scotland/bigga/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-236770959.html,https://www.findmyisland.com/islands/england/biggal-osm-way-236770959/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/?island=osm-way-236770959,https://www.findmyisland.com/islands/england/biggal-osm-way-236770959/,301,FALSE,FALSE,FALSE,FALSE
https://www.findmyisland.com/profiles/osm-way-239181044.html,https://www.findmyisland.com/islands/england/biggal-osm-way-239181044/,301,FALSE,FALSE,FALSE,FALSE
